Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
41.7000,-0.0604,-1.0000,-0.0604,0.0000,0.0604,12.4807,-40.9454,2.0000,-122.3439,799.1856,-122.1672,799.0858
41.8000,0.3376,-1.0000,0.3376,0.0000,-0.3376,12.3894,-38.4701,-13.0000,-123.1243,799.9485,-123.1002,799.4906
41.9000,0.6318,-1.0000,0.6318,0.0000,-0.6318,12.1263,-25.6596,-28.0000,-123.9771,800.6281,-124.0617,799.9290
42.0000,0.7097,1.0000,0.7097,0.0000,-0.7097,11.7772,-2.0592,-25.0000,-124.9431,801.1324,-125.0673,800.4149
42.1000,0.5769,1.0000,0.5769,0.0000,-0.5769,11.4564,16.8063,-10.0000,-125.9723,801.4945,-126.0422,800.9230
42.2000,0.3386,1.0000,0.3386,0.0000,-0.3386,11.2366,25.5138,5.0000,-127.0167,801.8117,-126.9818,801.4562
42.3000,0.0724,-0.0724,0.0724,0.0000,-0.0724,0.0000,0.0000,-2.5349,-128.0545,802.1497,-127.8870,802.0219
42.4000,-0.2467,0.2467,-0.2467,0.0000,0.2467,0.0000,0.0000,8.6351,-129.0895,802.4959,-128.7347,802.6219
42.5000,-0.5906,0.5906,-0.5906,0.0000,0.5906,0.0000,0.0000,20.6719,-130.0979,802.9122,-129.5009,803.2679
42.6000,-0.8949,0.8949,-0.8949,0.0000,0.8949,0.0000,0.0000,31.3204,-131.0330,803.4720,-130.1545,803.9543
42.7000,-1.1341,1.0000,-1.1341,0.0000,1.1341,0.0000,0.0000,35.0000,-131.8221,804.2224,-130.6236,804.6581
42.8000,-1.3923,1.0000,-1.3923,0.0000,1.3923,0.0000,0.0000,35.0000,-132.4061,805.1414,-130.8674,805.2363
42.9000,-1.5235,1.0000,-1.5235,0.0000,1.5235,0.0000,0.0000,35.0000,-132.7502,806.1744,-131.0022,805.9067
43.0000,-1.8708,1.0000,-1.8708,0.0000,1.8708,0.0000,0.0000,35.0000,-132.8340,807.2600,-130.8522,806.6295
43.1000,-2.2858,1.0000,-2.2858,0.0000,2.2858,0.0000,0.0000,35.0000,-132.6524,808.3336,-130.7386,806.9182
43.2000,-2.4559,1.0000,-2.4559,0.0000,2.4559,0.0000,0.0000,35.0000,-132.2163,809.3312,-130.3011,807.6341
43.3000,-2.6355,1.0000,-2.6355,0.0000,2.6355,0.0000,0.0000,35.0000,-131.5516,810.1936,-129.7690,808.1920
43.4000,-2.6651,1.0000,-2.6651,0.0000,2.6651,0.0000,0.0000,35.0000,-130.6978,810.8694,-129.2006,808.6655
43.5000,-2.5084,1.0000,-2.5084,0.0000,2.5084,0.0000,0.0000,35.0000,-129.7059,811.3184,-128.5200,809.1555
43.6000,-2.1614,1.0000,-2.1614,0.0000,2.1614,0.0000,0.0000,35.0000,-128.6347,811.5137,-127.7667,809.6239
43.7000,-1.6231,1.0000,-1.6231,0.0000,1.6231,0.0000,0.0000,35.0000,-127.5481,811.4440,-127.0156,810.0376
43.8000,-0.8994,0.8994,-0.8994,0.0000,0.8994,0.0000,0.0000,32.0000,-126.5103,811.1143,-126.3280,810.3856
43.9000,-0.0391,0.0391,-0.0391,0.0000,0.0391,0.0000,0.0000,17.0000,-125.5529,810.5920,-125.7222,810.6708
44.0000,0.8759,-0.8759,0.8759,0.0000,-0.8759,0.0000,0.0000,2.0000,-124.6445,809.9871,-125.1744,810.9136
44.1000,1.7901,-1.0000,1.7901,0.0000,-1.7901,0.0000,0.0000,-13.0000,-123.7325,809.3878,-124.5939,811.1608
44.2000,2.6405,-1.0000,2.6405,0.0000,-2.6405,0.0000,0.0000,-28.0000,-122.7653,808.8843,-123.9627,811.4183
44.3000,3.3340,-1.0000,3.3340,0.0000,-3.3340,0.0000,0.0000,-35.0000,-121.7177,808.5873,-123.1279,811.7394
44.4000,3.7885,-1.0000,3.7885,0.0000,-3.7885,0.0000,0.0000,-35.0000,-120.6294,808.5524,-122.1402,812.1000
44.5000,3.9709,-1.0000,3.9709,0.0000,-3.9709,0.0000,0.0000,-35.0000,-119.5650,808.7819,-121.0227,812.4846
44.6000,3.8704,-1.0000,3.8704,0.0000,-3.8704,0.0000,0.0000,-35.0000,-118.5880,809.2623,-119.9491,812.8351
44.7000,3.4975,-1.0000,3.4975,0.0000,-3.4975,0.0000,0.0000,-35.0000,-117.7563,809.9650,-118.9352,813.1521
44.8000,2.8785,-1.0000,2.8785,0.0000,-2.8785,0.0000,0.0000,-35.0000,-117.1195,810.8483,-118.0472,813.4195
44.9000,2.0558,-1.0000,2.0558,0.0000,-2.0558,0.0000,0.0000,-35.0000,-116.7155,811.8594,-117.3434,813.6259
45.0000,1.0820,-1.0000,1.0820,0.0000,-1.0820,0.0000,0.0000,-35.0000,-116.5684,812.9383,-116.8750,813.7602
45.1000,0.0226,-0.0226,0.0226,0.0000,-0.0226,0.0000,0.0000,-20.0000,-116.6493,814.0256,-116.6263,813.8310
45.2000,-1.0628,1.0000,-1.0628,0.0000,1.0628,0.0000,0.0000,-5.0000,-116.8472,815.0988,-116.5180,813.8612
45.3000,-2.1513,1.0000,-2.1513,0.0000,2.1513,0.0000,0.0000,10.0000,-117.0584,816.1696,-116.4420,813.8824
45.4000,-3.2323,1.0000,-3.2323,0.0000,3.2323,0.0000,0.0000,25.0000,-117.1815,817.2533,-116.3010,813.9217
45.5000,-4.2733,1.0000,-4.2733,0.0000,4.2733,0.0000,0.0000,35.0000,-117.1034,818.3395,-115.9920,814.0079
45.6000,-5.2113,1.0000,-5.2113,0.0000,5.2113,0.0000,0.0000,35.0000,-116.7668,819.3750,-115.4893,814.1455
45.7000,-5.9902,1.0000,-5.9902,0.0000,5.9902,0.0000,0.0000,35.0000,-116.1895,820.2982,-114.7915,814.3340
45.8000,-6.5672,1.0000,-6.5672,0.0000,6.5672,0.0000,0.0000,35.0000,-115.4058,821.0541,-113.9372,814.5594
45.9000,-6.9097,1.0000,-6.9097,0.0000,6.9097,0.0000,0.0000,35.0000,-114.4625,821.5978,-112.9746,814.8071
46.0000,-6.9982,1.0000,-6.9982,0.0000,6.9982,0.0000,0.0000,35.0000,-113.4155,821.8969,-111.9573,815.0624
46.1000,-6.8274,1.0000,-6.8274,0.0000,6.8274,0.0000,0.0000,35.0000,-112.3273,821.9337,-110.9440,815.3105
46.2000,-6.4064,1.0000,-6.4064,0.0000,6.4064,0.0000,0.0000,35.0000,-111.2626,821.7058,-109.9954,815.5378
46.3000,-5.7583,1.0000,-5.7583,0.0000,5.7583,0.0000,0.0000,35.0000,-110.2847,821.2269,-109.1680,815.7325
46.4000,-4.9196,1.0000,-4.9196,0.0000,4.9196,0.0000,0.0000,35.0000,-109.4518,820.5255,-108.4939,815.8890
46.5000,-3.9396,1.0000,-3.9396,0.0000,3.9396,0.0000,0.0000,35.0000,-108.8136,819.6432,-108.0478,815.9908
46.6000,-2.8738,1.0000,-2.8738,0.0000,2.8738,0.0000,0.0000,35.0000,-108.4080,818.6328,-107.8302,816.0404
46.7000,-1.7858,1.0000,-1.7858,0.0000,1.7858,0.0000,0.0000,35.0000,-108.2591,817.5541,-107.8706,816.0312
46.8000,-0.7398,0.7398,-0.7398,0.0000,0.7398,0.0000,0.0000,29.9994,-108.3724,816.4709,-108.1660,815.9639
46.9000,0.2269,-0.2269,0.2269,0.0000,-0.2269,0.0000,0.0000,14.9994,-108.6764,815.4234,-108.6574,815.8511
47.0000,1.1408,-1.0000,1.1408,0.0000,-1.1408,0.0000,0.0000,-0.0006,-109.0584,814.4010,-109.2385,815.7162
47.1000,2.0529,-1.0000,2.0529,0.0000,-2.0529,0.0000,0.0000,-15.0006,-109.4213,813.3718,-109.8276,815.5776
47.2000,3.0162,-1.0000,3.0162,0.0000,-3.0162,0.0000,0.0000,-30.0006,-109.6636,812.3088,-110.3378,815.4568
47.3000,4.0583,-1.0000,4.0583,0.0000,-4.0583,0.0000,0.0000,-35.0000,-109.6740,811.2200,-110.6449,815.3827
47.4000,5.1458,-1.0000,5.1458,0.0000,-5.1458,0.0000,0.0000,-35.0000,-109.4204,810.1611,-110.6985,815.3698
47.5000,6.2142,-1.0000,6.2142,0.0000,-6.2142,0.0000,0.0000,-35.0000,-108.9180,809.1951,-110.4945,815.4189
47.6000,7.1988,-1.0000,7.1988,0.0000,-7.1988,0.0000,0.0000,-35.0000,-108.1966,808.3794,-110.0141,815.5334
47.7000,8.0400,-1.0000,8.0400,0.0000,-8.0400,0.0000,0.0000,-35.0000,-107.2993,807.7627,-109.3089,815.6998
47.8000,8.6853,-1.0000,8.6853,0.0000,-8.6853,0.0000,0.0000,-35.0000,-106.2793,807.3817,-108.4212,815.9056
47.9000,9.0947,-1.0000,9.0947,0.0000,-9.0947,0.0000,0.0000,-35.0000,-105.1974,807.2590,-107.4039,816.1370
48.0000,9.2432,-1.0000,9.2432,0.0000,-9.2432,0.0000,0.0000,-35.0000,-104.1180,807.4018,-106.3190,816.3790
48.1000,9.1218,-1.0000,9.1218,0.0000,-9.1218,0.0000,0.0000,-35.0000,-103.1052,807.8018,-105.2325,816.6168
48.2000,8.7383,-1.0000,8.7383,0.0000,-8.7383,0.0000,0.0000,-35.0000,-102.2195,808.4351,-104.2098,816.8369
48.3000,8.1167,-1.0000,8.1167,0.0000,-8.1167,0.0000,0.0000,-35.0000,-101.5134,809.2640,-103.3112,817.0272
48.4000,7.2954,-1.0000,7.2954,0.0000,-7.2954,0.0000,0.0000,-35.0000,-101.0291,810.2391,-102.5906,817.1780
48.5000,6.3248,-1.0000,6.3248,0.0000,-6.3248,0.0000,0.0000,-35.0000,-100.7952,811.3025,-102.1076,817.2783
48.6000,5.2631,-1.0000,5.2631,0.0000,-5.2631,0.0000,0.0000,-35.0000,-100.8259,812.3909,-101.8554,817.3303
48.7000,4.1746,-1.0000,4.1746,0.0000,-4.1746,0.0000,0.0000,-35.0000,-101.1191,813.4395,-101.8784,817.3256
48.8000,3.1237,-1.0000,3.1237,0.0000,-3.1237,0.0000,0.0000,-35.0000,-101.6575,814.3859,-102.1670,817.2660
48.9000,2.1724,-1.0000,2.1724,0.0000,-2.1724,0.0000,0.0000,-35.0000,-102.4090,815.1738,-102.6856,817.1583
49.0000,1.3763,-1.0000,1.3763,0.0000,-1.3763,-0.4570,0.0000,-35.0000,-103.3290,815.7562,-103.4178,817.0048
49.1000,0.7815,-1.0000,0.7815,0.0000,-0.7815,-0.9579,0.0000,-35.0000,-104.3626,816.0986,-104.3130,816.8148
49.2000,0.4221,-1.0000,0.4221,0.0000,-0.4221,-1.2310,0.0000,-35.0000,-105.4484,816.1805,-105.3196,816.5980
49.3000,0.3183,-1.0000,0.3183,0.0000,-0.3183,-1.4005,0.0000,-35.0000,-106.5217,815.9972,-106.3796,816.3657
49.4000,0.4759,-1.0000,0.4759,0.0000,-0.4759,-1.5965,0.0000,-35.0000,-107.5186,815.5594,-107.4323,816.1307
49.5000,0.8854,-1.0000,0.8854,0.0000,-0.8854,-1.9475,0.0000,-35.0000,-108.3799,814.8933,-108.4179,815.9064
49.6000,1.5235,-1.0000,1.5235,0.0000,-1.5235,-2.5731,0.0000,-35.0000,-109.0542,814.0385,-109.2810,815.7063
49.7000,2.3537,-1.0000,2.3537,0.0000,-2.3537,-3.5771,0.0000,-35.0000,-109.5015,813.0457,-109.9737,815.5430
49.8000,3.3287,-1.0000,3.3287,0.0000,-3.3287,-5.0419,0.0000,-35.0000,-109.6951,811.9742,-110.4581,815.4277
49.9000,4.3915,-1.0000,4.3915,0.0000,-4.3915,-7.0227,0.0000,-35.0000,-109.6236,810.8876,-110.6890,815.3721
50.0000,5.4800,-1.0000,5.4800,0.0000,-5.4800,-9.5452,0.0000,-35.0000,-109.2910,809.8508,-110.6628,815.3784
50.1000,6.5295,-1.0000,6.5295,0.0000,-6.5295,-12.6029,0.0000,-35.0000,-108.7174,808.9254,-110.3812,815.4463
50.2000,7.4756,-1.0000,7.4756,0.0000,-7.4756,-16.1569,0.0000,-35.0000,-107.9367,808.1663,-109.8287,815.5773
50.3000,8.2614,-1.0000,8.2614,0.0000,-8.2614,-20.1380,0.0000,-35.0000,-106.9955,807.6188,-109.0626,815.7570
50.4000,8.8378,-1.0000,8.8378,0.0000,-8.8378,-24.4509,0.0000,-35.0000,-105.9497,807.3156,-108.1292,815.9722
50.5000,9.1690,-1.0000,9.1690,0.0000,-9.1690,-28.9795,0.0000,-35.0000,-104.8616,807.2745,-107.0841,816.2087
50.6000,9.2347,-1.0000,9.2347,0.0000,-9.2347,-33.5946,0.0000,-35.0000,-103.7960,807.4982,-105.9909,816.4513
50.7000,9.0312,-1.0000,9.0312,0.0000,-9.0312,-38.1615,0.0000,-35.0000,-102.8163,807.9733,-104.9163,816.6854
50.8000,8.5712,-1.0000,8.5712,0.0000,-8.5712,-42.5489,0.0000,-35.0000,-101.9807,808.6714,-103.9248,816.8978
50.9000,7.8833,-1.0000,7.8833,0.0000,-7.8833,-46.6364,0.0000,-35.0000,-101.3390,809.5510,-103.0748,817.0770
51.0000,7.0099,-1.0000,7.0099,0.0000,-7.0099,-50.0000,0.0000,-35.0000,-100.9294,810.5599,-102.4173,817.2140
51.1000,6.0048,-1.0000,6.0048,0.0000,-6.0048,-50.0000,0.0000,-35.0000,-100.7762,811.6379,-101.9915,817.3024
51.2000,4.9279,-1.0000,4.9279,0.0000,-4.9279,-50.0000,0.0000,-35.0000,-100.8886,812.7209,-101.8346,817.3345
51.3000,3.8442,-1.0000,3.8442,0.0000,-3.8442,-50.0000,0.0000,-35.0000,-101.2599,813.7444,-101.9378,817.3134
51.4000,2.8174,-1.0000,2.8174,0.0000,-2.8174,-50.0000,0.0000,-35.0000,-101.8680,814.6477,-102.3021,817.2379
51.5000,1.9086,-1.0000,1.9086,0.0000,-1.9086,-50.0000,0.0000,-35.0000,-102.6768,815.3768,-102.8894,817.1159
51.6000,1.1700,-1.0000,1.1700,0.0000,-1.1700,-50.0000,0.0000,-35.0000,-103.6379,815.8884,-103.6773,816.9501
51.7000,0.6447,-1.0000,0.6447,0.0000,-0.6447,-50.0000,0.0000,-35.0000,-104.6944,816.1521,-104.6131,816.7507
51.8000,0.3627,-1.0000,0.3627,0.0000,-0.3627,-50.0000,0.0000,-35.0000,-105.7832,816.1521,-105.6428,816.5279
51.9000,0.3393,-1.0000,0.3393,0.0000,-0.3393,-50.0000,0.0000,-35.0000,-106.8396,815.8884,-106.7082,816.2928
52.0000,0.5761,-1.0000,0.5761,0.0000,-0.5761,-50.0000,0.0000,-35.0000,-107.8008,815.3768,-107.7471,816.0594
52.1000,1.0592,-1.0000,1.0592,0.0000,-1.0592,-50.0000,0.0000,-35.0000,-108.6095,814.6477,-108.7020,815.8408
52.2000,1.7611,-1.0000,1.7611,0.0000,-1.7611,-50.0000,0.0000,-35.0000,-109.2177,813.7445,-109.5195,815.6505
52.3000,2.6414,-1.0000,2.6414,0.0000,-2.6414,-50.0000,0.0000,-35.0000,-109.5890,812.7209,-110.1432,815.5029
52.4000,3.6496,-1.0000,3.6496,0.0000,-3.6496,-50.0000,0.0000,-35.0000,-109.7014,811.6380,-110.5561,815.4041
52.5000,4.7270,-1.0000,4.7270,0.0000,-4.7270,-50.0000,0.0000,-35.0000,-109.5483,810.5600,-110.7085,815.3673
52.6000,5.8104,-1.0000,5.8104,0.0000,-5.8104,-50.0000,0.0000,-35.0000,-109.1387,809.5511,-110.6028,815.3928
52.7000,6.8349,-1.0000,6.8349,0.0000,-6.8349,-50.0000,0.0000,-35.0000,-108.4971,808.6714,-110.2161,815.4857
52.8000,7.7374,-1.0000,7.7374,0.0000,-7.7374,-50.0000,0.0000,-35.0000,-107.6615,807.9733,-109.6235,815.6259
52.9000,8.4631,-1.0000,8.4631,0.0000,-8.4631,-50.0000,0.0000,-35.0000,-106.6817,807.4983,-108.8008,815.8178
53.0000,8.9672,-1.0000,8.9672,0.0000,-8.9672,-50.0000,0.0000,-35.0000,-105.6161,807.2746,-107.8267,816.0412
53.1000,9.2181,-1.0000,9.2181,0.0000,-9.2181,-50.0000,0.0000,-35.0000,-104.5280,807.3156,-106.7596,816.2814
53.2000,9.2006,-1.0000,9.2006,0.0000,-9.2006,-50.0000,0.0000,-35.0000,-103.4823,807.6189,-105.6643,816.5232
53.3000,8.9157,-1.0000,8.9157,0.0000,-8.9157,-0.8916,0.0000,-35.0000,-102.5410,808.1663,-104.5812,816.7575
53.4000,8.4004,1.0000,8.4004,0.0000,-8.4004,-5.2020,55.0373,-20.0000,-101.7334,808.8987,-103.6177,816.9626
53.5000,7.7627,1.0000,7.7627,0.0000,-7.7627,-9.2137,65.3250,-5.0000,-101.0088,809.7147,-102.7295,817.1491
53.6000,7.0957,1.0000,7.0957,0.0000,-7.0957,-12.8945,66.3077,10.0000,-100.2942,810.5397,-101.8649,817.3283
53.7000,6.4817,1.0000,6.4817,0.0000,-6.4817,-16.2542,58.8586,25.0000,-99.5154,811.3032,-100.9650,817.5125
53.8000,6.0217,1.0000,6.0217,0.0000,-6.0217,-19.3484,40.6031,35.0000,-98.6107,811.9095,-99.9825,817.7109
53.9000,5.8005,-1.0000,5.8005,0.0000,-5.8005,-22.2834,16.5053,26.0000,-97.5903,812.2915,-98.9234,817.9218
54.0000,5.7619,-1.0000,5.7619,0.0000,-5.7619,-25.1670,1.0701,11.0000,-96.5228,812.5168,-97.8416,818.1344
54.1000,5.7954,-1.0000,5.7954,0.0000,-5.7954,-28.0572,-3.6731,-4.0000,-95.4450,812.6890,-96.7591,818.3444
54.2000,5.7996,-1.0000,5.7996,0.0000,-5.7996,-30.9594,1.6877,-19.0000,-94.3760,812.9076,-95.6763,818.5519
54.3000,5.6689,-1.0000,5.6689,0.0000,-5.6689,-33.8276,17.8586,-34.0000,-93.3504,813.2758,-94.6022,818.7552
54.4000,5.3040,0.6786,5.3040,0.0000,-5.3040,-36.5627,42.5453,-32.0000,-92.4364,813.8676,-93.5745,818.9475
54.5000,4.7310,1.0000,4.7310,0.0000,-4.7310,-39.0488,60.6763,-17.0000,-91.6507,814.6240,-92.6545,819.1180
54.6000,4.0592,1.0000,4.0592,0.0000,-4.0592,-41.2147,68.2419,-2.0000,-90.9341,815.4472,-91.8086,819.2733
54.7000,3.3757,1.0000,3.3757,0.0000,-3.3757,-43.0381,67.5386,13.0000,-90.2126,816.2659,-90.9653,819.4269
54.8000,2.7628,1.0000,2.7628,0.0000,-2.7628,-44.5374,58.2626,28.0000,-89.4125,817.0068,-90.0727,819.5881
54.9000,2.3202,-1.0000,2.3202,0.0000,-2.3202,-45.7776,39.1932,25.0000,-88.4866,817.5814,-89.0889,819.7644
55.0000,2.0431,-1.0000,2.0431,0.0000,-2.0431,-46.8500,25.1013,10.0000,-87.4871,818.0188,-88.0442,819.9500
55.1000,1.8304,-1.0000,1.8304,0.0000,-1.8304,-47.8071,21.0862,-5.0000,-86.4691,818.4126,-86.9875,820.1359
55.2000,1.5833,-1.0000,1.5833,0.0000,-1.5833,-48.6515,26.9261,-20.0000,-85.4724,818.8562,-85.9385,820.3189
55.3000,1.2007,-1.0000,1.2007,0.0000,-1.2007,-49.3359,42.9676,-35.0000,-84.5545,819.4432,-84.9312,820.4933
55.4000,0.6091,1.0000,0.6091,0.0000,-0.6091,-49.7664,63.5705,-23.0000,-83.7821,820.2123,-84.0286,820.6484
55.5000,-0.1146,1.0000,-0.1146,0.0000,0.1146,-49.8570,74.1584,-8.0000,-83.1141,821.0752,-83.2237,820.7860
55.6000,-0.8789,1.0000,-0.8789,0.0000,0.8789,-49.5706,76.3648,7.0000,-82.4729,821.9584,-82.4564,820.9164
55.7000,-1.6093,1.0000,-1.6093,0.0000,1.6093,-48.9091,71.1222,22.0000,-81.7783,822.7997,-81.6572,821.0515
55.8000,-2.2168,1.0000,-2.2168,0.0000,2.2168,-47.9150,56.2044,35.0000,-80.9566,823.5149,-80.7667,821.2010
55.9000,-2.6060,-1.0000,-2.6060,0.0000,2.6060,-46.6806,33.4939,26.0000,-79.9943,824.0259,-79.7654,821.3683
56.0000,-2.8173,-1.0000,-2.8173,0.0000,2.8173,-45.3093,18.2878,11.0000,-78.9649,824.3875,-78.7146,821.5427
56.1000,-2.9558,-1.0000,-2.9558,0.0000,2.9558,-43.8582,13.5008,-4.0000,-77.9185,824.6977,-77.6490,821.7184
56.2000,-3.1220,-1.0000,-3.1220,0.0000,3.1220,-42.3336,18.6918,-19.0000,-76.8869,825.0529,-76.5873,821.8924
56.3000,-3.4186,-1.0000,-3.4186,0.0000,3.4186,-40.6910,34.3115,-34.0000,-75.9176,825.5508,-75.5545,822.0607
56.4000,-3.9148,1.0000,-3.9148,0.0000,3.9148,-38.8397,53.5352,-19.0000,-75.0602,826.2246,-74.5992,822.2156
56.5000,-4.5266,1.0000,-4.5266,0.0000,4.5266,-36.7013,62.6007,-4.0000,-74.2749,826.9824,-73.7102,822.3590
56.6000,-5.1612,1.0000,-5.1612,0.0000,5.1612,-34.2469,62.8668,11.0000,-73.4941,827.7449,-72.8369,822.4993
56.7000,-5.7336,1.0000,-5.7336,0.0000,5.7336,0.5734,0.0000,26.0000,-72.6499,828.4354,-71.9237,822.6454
56.8000,-6.1392,1.0000,-6.1392,0.0000,6.1392,3.5710,0.0000,35.0000,-71.6910,828.9514,-70.9292,822.8038
56.9000,-6.2933,1.0000,-6.2933,0.0000,6.2933,6.6974,0.0000,35.0000,-70.6361,829.2211,-69.8685,822.9719
57.0000,-6.1824,1.0000,-6.1824,0.0000,6.1824,9.8213,0.0000,35.0000,-69.5472,829.2272,-68.8022,823.1403
57.1000,-5.8133,1.0000,-5.8133,0.0000,5.8133,12.8118,0.0000,35.0000,-68.4893,828.9695,-67.7937,823.2988
57.2000,-5.2075,1.0000,-5.2075,0.0000,5.2075,15.5455,0.0000,35.0000,-67.5253,828.4634,-66.9028,823.4383
57.3000,-4.4011,1.0000,-4.4011,0.0000,4.4011,17.9145,0.0000,35.0000,-66.7125,827.7389,-66.1824,823.5508
57.4000,-3.4417,1.0000,-3.4417,0.0000,3.4417,19.8322,0.0000,35.0000,-66.0993,826.8392,-65.6754,823.6298
57.5000,-2.3862,1.0000,-2.3862,0.0000,2.3862,21.2390,0.0000,35.0000,-65.7222,825.8177,-65.4109,823.6710
57.6000,-1.2974,1.0000,-1.2974,0.0000,1.2974,22.1055,0.0000,35.0000,-65.6036,824.7354,-65.4068,823.6716
57.7000,-0.2400,1.0000,-0.2400,0.0000,0.2400,22.4345,0.0000,35.0000,-65.7507,823.6564,-65.6634,823.6317
57.8000,0.7229,1.0000,0.7229,0.0000,-0.7229,22.2606,0.0000,35.0000,-66.1545,822.6453,-66.1655,823.5534
57.9000,1.5339,1.0000,1.5339,0.0000,-1.5339,21.6487,0.0000,35.0000,-66.7913,821.7620,-66.8840,823.4413
58.0000,2.1444,1.0000,2.1444,0.0000,-2.1444,20.6898,0.0000,35.0000,-67.6229,821.0592,-67.7758,823.3016
58.1000,2.5179,1.0000,2.5179,0.0000,-2.5179,19.4955,0.0000,35.0000,-68.5999,820.5787,-68.7875,823.1426
58.2000,2.6318,1.0000,2.6318,0.0000,-2.6318,18.1918,0.0000,35.0000,-69.6643,820.3491,-69.8587,822.9735
58.3000,2.4795,1.0000,2.4795,0.0000,-2.4795,16.9110,0.0000,35.0000,-70.7526,820.3839,-70.9251,822.8044
58.4000,2.0710,-1.0000,2.0710,0.0000,-2.0710,0.0000,0.0000,29.0000,-71.8016,820.6770,-71.9234,822.6454
58.5000,1.4760,-1.0000,1.4760,0.0000,-1.4760,0.0000,0.0000,14.0000,-72.7867,821.1456,-72.8272,822.5009
58.6000,0.8018,-0.8018,0.8018,0.0000,-0.8018,0.0000,0.0000,-1.0000,-73.7378,821.6810,-73.6755,822.3646
58.7000,0.1316,-0.1316,0.1316,0.0000,-0.1316,0.0000,0.0000,-6.1730,-74.6995,822.1969,-74.5261,822.2274
58.8000,-0.5142,0.5142,-0.5142,0.0000,0.5142,0.0000,0.0000,8.8270,-75.6695,822.6970,-75.3945,822.0867
58.9000,-1.2075,1.0000,-1.2075,0.0000,1.2075,0.0000,0.0000,23.8270,-76.5995,823.2672,-76.2251,821.9515
59.0000,-2.0227,1.0000,-2.0227,0.0000,2.0227,0.0000,0.0000,35.0000,-77.4132,823.9911,-76.9369,821.8353
59.1000,-2.9841,1.0000,-2.9841,0.0000,2.9841,0.0000,0.0000,35.0000,-78.0302,824.8882,-77.4414,821.7524
59.2000,-4.0406,1.0000,-4.0406,0.0000,4.0406,0.0000,0.0000,35.0000,-78.4117,825.9081,-77.7012,821.7098
59.3000,-5.1295,1.0000,-5.1295,0.0000,5.1295,0.0000,0.0000,35.0000,-78.5349,826.9899,-77.7008,821.7099
59.4000,-6.1858,1.0000,-6.1858,0.0000,6.1858,0.0000,0.0000,35.0000,-78.3925,828.0694,-77.4402,821.7527
59.5000,-7.1468,1.0000,-7.1468,0.0000,7.1468,0.0000,0.0000,35.0000,-77.9929,829.0823,-76.9350,821.8356
59.6000,-7.9557,1.0000,-7.9557,0.0000,7.9557,0.0000,0.0000,35.0000,-77.3600,829.9682,-76.2218,821.9520
59.7000,-8.5647,1.0000,-8.5647,0.0000,8.5647,0.0000,0.0000,35.0000,-76.5314,830.6746,-75.3373,822.0960
59.8000,-8.9378,1.0000,-8.9378,0.0000,8.9378,0.0000,0.0000,35.0000,-75.5564,831.1593,-74.3340,822.2584
59.9000,-9.0530,1.0000,-9.0530,0.0000,9.0530,0.0000,0.0000,35.0000,-74.4930,831.3936,-73.2715,822.4296
60.0000,-8.9035,1.0000,-8.9035,0.0000,8.9035,0.0000,0.0000,35.0000,-73.4046,831.3633,-72.2242,822.5975
60.1000,-8.4981,1.0000,-8.4981,0.0000,8.4981,0.0000,0.0000,35.0000,-72.3559,831.0705,-71.2262,822.7566
60.2000,-7.8607,1.0000,-7.8607,0.0000,7.8607,0.0000,0.0000,35.0000,-71.4093,830.5325,-70.3546,822.8950
60.3000,-7.0288,1.0000,-7.0288,0.0000,7.0288,0.0000,0.0000,35.0000,-70.6211,829.7812,-69.6654,823.0041
60.4000,-6.0517,1.0000,-6.0517,0.0000,6.0517,0.0000,0.0000,35.0000,-70.0383,828.8615,-69.1945,823.0784
60.5000,-4.9874,1.0000,-4.9874,0.0000,4.9874,0.0000,0.0000,35.0000,-69.6955,827.8280,-68.9672,823.1143
60.6000,-3.8992,1.0000,-3.8992,0.0000,3.8992,0.0000,0.0000,35.0000,-69.6131,826.7422,-69.0013,823.1089
60.7000,-2.8516,1.0000,-2.8516,0.0000,2.8516,0.0000,0.0000,35.0000,-69.7961,825.6689,-69.2947,823.0626
60.8000,-1.9073,1.0000,-1.9073,0.0000,1.9073,0.0000,0.0000,35.0000,-70.2335,824.6718,-69.8287,822.9783
60.9000,-1.1227,1.0000,-1.1227,0.0000,1.1227,0.0000,0.0000,35.0000,-70.8993,823.8102,-70.5735,822.8603
61.0000,-0.5338,0.5338,-0.5338,0.0000,0.5338,0.0000,0.0000,22.6233,-71.7398,823.1161,-71.4785,822.7164
61.1000,-0.0859,0.0859,-0.0859,0.0000,0.0859,0.0000,0.0000,7.6234,-72.6619,822.5326,-72.4608,822.5596
61.2000,0.3136,-0.3136,0.3136,0.0000,-0.3136,0.0000,0.0000,-7.3766,-73.6005,821.9756,-73.4638,822.3986
61.3000,0.7583,-0.7583,0.7583,0.0000,-0.7583,0.0000,0.0000,-22.3766,-74.5006,821.3594,-74.4478,822.2401
61.4000,1.3414,-1.0000,1.3414,0.0000,-1.3414,0.0000,0.0000,-35.0000,-75.2847,820.6033,-75.3573,822.0927
