Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
61.4000,0.0062,-0.0125,0.0062,0.0000,-0.0062,0.0000,-0.0063,-0.4371,-27.4772,829.3959,-27.7772,829.3568
61.5000,0.0073,-0.0133,0.0073,0.0000,-0.0073,0.0000,-0.0059,-0.4652,-25.9817,829.6224,-26.2819,829.5843
61.6000,0.0086,-0.0144,0.0086,0.0000,-0.0086,0.0000,-0.0058,-0.5048,-24.4856,829.8497,-24.7861,829.8127
61.7000,0.0099,-0.0164,0.0099,0.0000,-0.0099,0.0000,-0.0065,-0.5736,-22.9890,830.0780,-23.2899,830.0421
61.8000,0.0112,-0.0181,0.0112,0.0000,-0.0112,0.0000,-0.0069,-0.6333,-21.4922,830.3073,-21.7933,830.2725
61.9000,0.0127,-0.0196,0.0127,0.0000,-0.0127,0.0000,-0.0069,-0.6849,-19.9951,830.5377,-20.2965,830.5040
62.0000,0.0141,-0.0207,0.0141,0.0000,-0.0141,0.0000,-0.0067,-0.7259,-18.4979,830.7692,-18.7995,830.7368
62.1000,0.0156,-0.0229,0.0156,0.0000,-0.0156,0.0000,-0.0073,-0.8020,-17.0006,831.0021,-17.3025,830.9708
62.2000,0.0174,-0.0269,0.0174,0.0000,-0.0174,0.0000,-0.0095,-0.9416,-15.5034,831.2361,-15.8055,831.2064
62.3000,0.0190,-0.0273,0.0190,0.0000,-0.0190,0.0000,-0.0083,-0.9566,-14.0062,831.4717,-14.3086,831.4433
62.4000,0.0209,-0.0304,0.0209,0.0000,-0.0209,0.0000,-0.0095,-1.0636,-12.5091,831.7090,-12.8118,831.6820
62.5000,0.0226,-0.0317,0.0226,0.0000,-0.0226,0.0000,-0.0091,-1.1083,-11.0122,831.9479,-11.3152,831.9223
62.6000,0.0245,-0.0345,0.0245,0.0000,-0.0245,0.0000,-0.0099,-1.2069,-9.5155,832.1887,-9.8187,832.1646
62.7000,0.0265,-0.0370,0.0265,0.0000,-0.0265,0.0000,-0.0105,-1.2966,-8.0190,832.4314,-8.3225,832.4089
62.8000,0.0286,-0.0388,0.0286,0.0000,-0.0286,0.0000,-0.0103,-1.3594,-6.5218,832.6763,-6.8265,832.6553
62.9000,0.0309,-0.0435,0.0309,0.0000,-0.0309,0.0000,-0.0126,-1.5227,-4.9649,832.9335,-5.2926,832.9105
63.0000,0.0335,-0.0480,0.0335,0.0000,-0.0335,0.0000,-0.0145,-1.6805,-3.2367,833.2222,-3.6039,833.1946
63.1000,0.0365,-0.0533,0.0365,0.0000,-0.0365,0.0000,-0.0168,-1.8639,-1.3058,833.5492,-1.7144,833.5166
63.2000,0.0398,-0.0576,0.0398,0.0000,-0.0398,0.0000,-0.0178,-2.0157,0.8135,833.9139,0.3695,833.8774
63.3000,0.0436,-0.0618,0.0436,0.0000,-0.0436,0.0000,-0.0182,-2.1638,3.0860,834.3126,2.6130,834.2732
63.4000,0.0480,-0.0715,0.0480,0.0000,-0.0480,0.0000,-0.0235,-2.5026,5.4829,834.7425,4.9861,834.7014
63.5000,0.0531,-0.0806,0.0531,0.0000,-0.0531,0.0000,-0.0275,-2.8227,7.9804,835.2020,7.4640,835.1600
63.6000,0.0591,-0.0897,0.0591,0.0000,-0.0591,0.0000,-0.0306,-3.1384,10.5590,835.6902,10.0263,835.6483
63.7000,0.0665,-0.1043,0.0665,0.0000,-0.0665,0.0000,-0.0378,-3.6509,13.2026,836.2079,12.6563,836.1672
63.8000,0.0758,-0.1245,0.0758,0.0000,-0.0758,0.0000,-0.0487,-4.3584,15.8977,836.7563,15.3396,836.7183
63.9000,0.0876,-0.1520,0.0876,0.0000,-0.0876,0.0000,-0.0643,-5.3187,18.6328,837.3383,18.0643,837.3046
64.0000,0.1026,-0.1853,0.1026,0.0000,-0.1026,0.0000,-0.0827,-6.4861,21.3982,837.9583,20.8198,837.9310
64.1000,0.1225,-0.2336,0.1225,0.0000,-0.1225,0.0000,-0.1111,-8.1756,24.1846,838.6230,23.5963,838.6049
64.2000,0.1497,-0.2992,0.1497,0.0000,-0.1497,0.0000,-0.1496,-10.4724,26.9833,839.3422,26.3837,839.3378
64.3000,0.1885,-0.4024,0.1885,0.0000,-0.1885,0.0000,-0.2140,-14.0846,29.7841,840.1316,29.1695,840.1475
64.4000,0.2482,-0.5740,0.2482,0.0000,-0.2482,0.0000,-0.3258,-20.0885,32.5733,841.0172,31.9351,841.0650
64.5000,0.3510,-0.9266,0.3510,0.0000,-0.3510,0.0000,-0.5756,-32.4304,35.3267,842.0471,34.6302,842.1430
64.6000,0.5876,-1.0000,0.5876,0.0000,-0.5876,0.0000,-1.5176,-35.0000,38.0028,843.2893,37.1177,843.4925
64.7000,1.5271,-1.0000,1.5271,0.0000,-1.5271,0.0000,-7.4723,-35.0000,40.5748,844.7532,38.4757,844.6927
64.8000,3.5754,-1.0000,3.5754,0.0000,-3.5754,0.0000,-10.5368,-35.0000,43.0227,846.4294,38.4757,844.6927
64.9000,5.7391,-1.0000,5.7391,0.0000,-5.7391,0.0000,-11.3783,-35.0000,45.3273,848.3072,38.4757,844.6927
65.0000,8.0490,-1.0000,8.0490,0.0000,-8.0490,0.0000,-12.0138,-35.0000,47.4711,850.3737,38.4757,844.6927
65.1000,10.4911,-1.0000,10.4911,0.0000,-10.4911,0.0000,-12.6808,-35.0000,49.4377,852.6146,38.4757,844.6927
65.2000,13.0454,-1.0000,13.0454,0.0000,-13.0454,0.0000,-13.2358,-35.0000,51.2123,855.0147,38.4757,844.6927
65.3000,15.7020,-1.0000,15.7020,0.0000,-15.7020,0.0000,-13.7345,-35.0000,52.7815,857.5569,38.4757,844.6927
65.4000,18.4429,-1.0000,18.4429,0.0000,-18.4429,0.0000,-14.1508,-35.0000,54.1336,860.2234,38.4757,844.6927
65.5000,21.2551,-1.0000,21.2551,0.0000,-21.2551,0.0000,-14.4874,-35.0000,55.2584,862.9952,38.4757,844.6927
65.6000,22.8904,-1.0000,22.8904,0.0000,-22.8904,0.0000,-0.3748,-35.0000,56.1476,865.8530,78.9973,866.2571
65.7000,19.9693,-1.0000,19.9693,0.0000,-19.9693,0.0000,5.5281,-35.0000,56.7988,868.7753,79.6858,870.4244
65.8000,20.0345,-1.0000,20.0345,0.0000,-20.0345,0.0000,-1.6395,-35.0000,57.2040,871.7427,79.6858,870.4244
65.9000,21.1901,-1.0000,21.1901,0.0000,-21.1901,0.0000,-7.0214,-35.0000,57.3591,874.7344,79.6858,870.4244
66.0000,22.8639,-1.0000,22.8639,0.0000,-22.8639,0.0000,-8.5016,-35.0000,57.2627,877.7292,79.6858,870.4244
66.1000,24.5881,-1.0000,24.5881,0.0000,-24.5881,0.0000,-9.2758,-35.0000,56.9156,880.7060,79.8562,870.8444
66.2000,26.2807,-1.0000,26.2807,0.0000,-26.2807,0.0000,-10.5527,-35.0000,56.3199,883.6435,80.2105,871.6523
66.3000,28.2809,-1.0000,28.2809,0.0000,-28.2809,0.0000,-11.4407,-35.0000,55.4798,886.5209,80.5252,872.2886
66.4000,30.5377,-1.0000,30.5377,0.0000,-30.5377,0.0000,-12.4238,-35.0000,54.4012,889.3181,80.9010,872.9724
66.5000,31.4914,-1.0000,31.4914,0.0000,-31.4914,0.0000,5.9926,-35.0000,53.0916,892.0151,42.0418,920.8759
66.6000,28.5332,-1.0000,28.5332,0.0000,-28.5332,0.0000,14.9654,-35.0000,51.5603,894.5929,41.6201,920.7134
66.7000,25.6184,-1.0000,25.6184,0.0000,-25.6184,0.0000,14.7819,-35.0000,49.8180,897.0333,41.4166,920.6389
66.8000,22.7953,-1.0000,22.7953,0.0000,-22.7953,0.0000,14.4141,-35.0000,47.8770,899.3189,40.6451,920.3580
66.9000,20.0800,-1.0000,20.0800,0.0000,-20.0800,0.0000,13.8069,-35.0000,45.7509,901.4338,39.8103,920.0686
67.0000,17.5064,-1.0000,17.5064,0.0000,-17.5064,0.0000,13.0050,-35.0000,43.4549,903.3627,38.5937,919.6685
67.1000,15.0955,-1.0000,15.0955,0.0000,-15.0955,0.0000,12.1481,-35.0000,41.0050,905.0922,37.1023,919.2024
67.2000,12.9432,-1.0000,12.9432,0.0000,-12.9432,0.0000,10.5880,-35.0000,38.5455,906.5435,35.4390,918.7136
67.3000,11.1566,-1.0000,11.1566,0.0000,-11.1566,0.0000,8.6736,-35.0000,36.2425,907.6786,33.7362,918.2388
67.4000,9.7749,-1.0000,9.7749,0.0000,-9.7749,0.0000,6.6020,-35.0000,34.2535,908.5031,32.1597,917.8190
67.5000,8.7332,-1.0000,8.7332,0.0000,-8.7332,0.0000,4.9951,-35.0000,32.5804,909.0931,30.7352,917.4528
67.6000,7.9418,-1.0000,7.9418,0.0000,-7.9418,0.0000,3.7991,-35.0000,31.1784,909.5184,29.5489,917.1576
67.7000,7.3345,-1.0000,7.3345,0.0000,-7.3345,0.0000,2.9212,-35.0000,30.0054,909.8276,28.5078,916.9043
67.8000,6.8635,-1.0000,6.8635,0.0000,-6.8635,0.0000,2.2699,-35.0000,29.0237,910.0545,27.6273,916.6940
67.9000,6.4944,-1.0000,6.4944,0.0000,-6.4944,0.0000,1.7843,-35.0000,28.2008,910.2228,26.8837,916.5189
68.0000,6.2022,-1.0000,6.2022,0.0000,-6.2022,0.0000,1.4201,-35.0000,27.5088,910.3491,26.2337,916.3678
68.1000,5.9683,-1.0000,5.9683,0.0000,-5.9683,0.0000,1.1373,-35.0000,26.9247,910.4451,25.7033,916.2460
68.2000,5.7785,-1.0000,5.7785,0.0000,-5.7785,0.0000,0.9275,-35.0000,26.4289,910.5189,25.2336,916.1386
68.3000,5.6229,-1.0000,5.6229,0.0000,-5.6229,0.0000,0.7655,-35.0000,26.0019,910.5768,24.8481,916.0515
68.4000,5.4841,-1.0000,5.4841,0.0000,-5.4841,0.0000,0.7066,-35.0000,25.5954,910.6272,24.4738,915.9672
68.5000,5.3330,-1.0000,5.3330,0.0000,-5.3330,0.0000,0.8112,-35.0000,25.1137,910.6806,24.0636,915.8755
68.6000,5.1498,-1.0000,5.1498,0.0000,-5.1498,0.0000,0.9761,-35.0000,24.5026,910.7386,23.5176,915.7542
68.7000,4.9441,-1.0000,4.9441,0.0000,-4.9441,0.0000,1.0727,-35.0000,23.7792,910.7934,22.8732,915.6125
68.8000,4.7284,-1.0000,4.7284,0.0000,-4.7284,0.0000,1.1079,-35.0000,22.9638,910.8373,22.1334,915.4512
68.9000,4.5140,-1.0000,4.5140,0.0000,-4.5140,0.0000,1.0898,-35.0000,22.0733,910.8636,21.3136,915.2744
69.0000,4.3098,-1.0000,4.3098,0.0000,-4.3098,0.0000,1.0282,-35.0000,21.1218,910.8671,20.4265,915.0854
69.1000,4.1231,-1.0000,4.1231,0.0000,-4.1231,0.0000,0.9307,-35.0000,20.1213,910.8433,19.4828,914.8866
69.2000,3.9600,-1.0000,3.9600,0.0000,-3.9600,0.0000,0.8034,-35.0000,19.0817,910.7886,18.4921,914.6804
69.3000,3.8747,-1.0000,3.8747,0.0000,-3.8747,0.0000,0.1697,-35.0000,18.0235,910.6182,17.4587,914.4680
69.4000,4.0266,-1.0000,4.0266,0.0000,-4.0266,0.0000,-1.0938,-35.0000,17.0057,910.2050,16.4050,914.2538
69.5000,4.4332,-1.0000,4.4332,0.0000,-4.4332,0.0000,-2.3973,-35.0000,16.0930,909.5559,15.3937,914.0505
69.6000,5.0839,-1.0000,5.0839,0.0000,-5.0839,0.0000,-3.6225,-35.0000,15.3464,908.6974,14.4907,913.8707
69.7000,5.9490,-1.0000,5.9490,0.0000,-5.9490,0.0000,-4.6734,-35.0000,14.8189,907.6731,13.7575,913.7260
69.8000,6.9818,-1.0000,6.9818,0.0000,-6.9818,0.0000,-5.4634,-35.0000,14.5505,906.5405,13.2356,913.6234
69.9000,8.1228,-1.0000,8.1228,0.0000,-8.1228,0.0000,-5.9375,-35.0000,14.5651,905.3671,12.9857,913.5746
70.0000,9.3024,-1.0000,9.3024,0.0000,-9.3024,0.0000,-6.0453,-35.0000,14.8679,904.2254,13.0058,913.5785
70.1000,10.4476,-1.0000,10.4476,0.0000,-10.4476,0.0000,-5.7791,-35.0000,15.4452,903.1875,13.2942,913.6349
70.2000,11.4859,-1.0000,11.4859,0.0000,-11.4859,0.0000,-5.1428,-35.0000,16.2645,902.3206,13.8683,913.7477
70.3000,12.3513,-1.0000,12.3513,0.0000,-12.3513,0.0000,-4.1820,-35.0000,17.2766,901.6814,14.6588,913.9041
70.4000,12.9878,-1.0000,12.9878,0.0000,-12.9878,0.0000,-2.9496,-35.0000,18.4192,901.3129,15.6335,914.0985
70.5000,13.3540,-1.0000,13.3540,0.0000,-13.3540,0.0000,-1.5211,-35.0000,19.6204,901.2408,16.7329,914.3201
70.6000,13.4254,-1.0000,13.4254,0.0000,-13.4254,0.0000,0.0073,-35.0000,20.8038,901.4714,17.8595,914.5499
70.7000,13.1757,-1.0000,13.1757,0.0000,-13.1757,0.0000,1.7104,-35.0000,21.8782,902.0199,18.9863,914.7830
70.8000,12.5929,-1.0000,12.5929,0.0000,-12.5929,0.0000,3.3702,-35.0000,22.7456,902.8605,19.9925,914.9938
70.9000,11.7267,-1.0000,11.7267,0.0000,-11.7267,0.0000,4.7405,-35.0000,23.3286,903.9197,20.5927,915.1205
71.0000,10.6503,-1.0000,10.6503,0.0000,-10.6503,0.0000,5.7152,-35.0000,23.5749,905.1044,21.3290,915.2777
71.1000,9.4584,-1.0000,9.4584,0.0000,-9.4584,0.0000,6.1818,-35.0000,23.4617,906.3101,21.5321,915.3212
71.2000,8.2559,-1.0000,8.2559,0.0000,-8.2559,0.0000,6.1034,-35.0000,22.9986,907.4297,21.3928,915.2914
71.3000,7.1493,-1.0000,7.1493,0.0000,-7.1493,0.0000,5.4857,-35.0000,22.2272,908.3649,20.9092,915.1880
71.4000,6.2278,-1.0000,6.2278,0.0000,-6.2278,0.0000,4.4498,-35.0000,21.2252,909.0493,20.1538,915.0278
71.5000,5.5482,-1.0000,5.5482,0.0000,-5.5482,0.0000,3.1506,-35.0000,20.0786,909.4482,19.1826,914.8240
71.6000,5.1548,-1.0000,5.1548,0.0000,-5.1548,0.0000,1.6394,-35.0000,18.8676,909.5371,18.0695,914.5933
71.7000,5.0748,-1.0000,5.0748,0.0000,-5.0748,0.0000,0.0160,-35.0000,17.6746,909.3098,16.8977,914.3534
71.8000,5.3143,-1.0000,5.3143,0.0000,-5.3143,0.0000,-1.6162,-35.0000,16.5807,908.7816,15.7444,914.1207
71.9000,5.8550,-1.0000,5.8550,0.0000,-5.8550,0.0000,-3.1221,-35.0000,15.6595,907.9895,14.6878,913.9098
72.0000,6.6593,-1.0000,6.6593,0.0000,-6.6593,0.0000,-4.4176,-35.0000,14.9736,906.9866,13.8051,913.7353
72.1000,7.6736,-1.0000,7.6736,0.0000,-7.6736,0.0000,-5.4171,-35.0000,14.5744,905.8392,13.1614,913.6088
72.2000,8.8323,-1.0000,8.8323,0.0000,-8.8323,0.0000,-6.0617,-35.0000,14.5068,904.6265,12.8038,913.5391
72.3000,10.0466,-1.0000,10.0466,0.0000,-10.0466,0.0000,-6.2278,-35.0000,14.7807,903.4431,12.7780,913.5341
72.4000,11.2190,-1.0000,11.2190,0.0000,-11.2190,0.0000,-5.8883,-35.0000,15.3794,902.3864,13.0898,913.5948
72.5000,12.2478,-1.0000,12.2478,0.0000,-12.2478,0.0000,-5.0264,-35.0000,16.2625,901.5530,13.7042,913.7155
72.6000,13.0377,-1.0000,13.0377,0.0000,-13.0377,0.0000,-3.6999,-35.0000,17.3545,901.0222,14.5876,913.8900
72.7000,13.5172,-1.0000,13.5172,0.0000,-13.5172,0.0000,-2.0383,-35.0000,18.5555,900.8428,15.6577,914.1033
72.8000,13.6431,-1.0000,13.6431,0.0000,-13.6431,0.0000,-0.1927,-35.0000,19.7551,901.0313,16.8171,914.3372
72.9000,13.4047,-1.0000,13.4047,0.0000,-13.4047,0.0000,1.6648,-35.0000,20.8432,901.5704,17.9310,914.5647
73.0000,12.8232,-1.0000,12.8232,0.0000,-12.8232,0.0000,3.3741,-35.0000,21.7199,902.4106,18.9470,914.7748
73.1000,11.9508,-1.0000,11.9508,0.0000,-11.9508,0.0000,4.7807,-35.0000,22.3047,903.4749,19.7465,914.9419
73.2000,10.8665,-1.0000,10.8665,0.0000,-10.8665,0.0000,5.7567,-35.0000,22.5440,904.6655,20.2816,915.0548
73.3000,9.6681,-1.0000,9.6681,0.0000,-9.6681,0.0000,6.2097,-35.0000,22.4157,905.8731,20.4744,915.0955
73.4000,8.4658,-1.0000,8.4658,0.0000,-8.4658,0.0000,6.0915,-35.0000,21.9317,906.9869,20.3072,915.0602
73.5000,7.3699,-1.0000,7.3699,0.0000,-7.3699,0.0000,5.4145,-35.0000,21.1363,907.9045,19.7954,914.9522
73.6000,6.4825,-1.0000,6.4825,0.0000,-6.4825,0.0000,4.2298,-35.0000,20.1026,908.5419,19.0002,914.7859
73.7000,5.8862,-1.0000,5.8862,0.0000,-5.8862,0.0000,2.6512,-35.0000,18.9254,908.8403,17.9779,914.5743
73.8000,5.6371,-1.0000,5.6371,0.0000,-5.6371,0.0000,0.8251,-35.0000,17.7129,908.7726,16.8358,914.3409
73.9000,5.7585,-1.0000,5.7585,0.0000,-5.7585,0.0000,-1.0808,-35.0000,16.5764,908.3448,15.6617,914.1041
74.0000,6.2387,-1.0000,6.2387,0.0000,-6.2387,0.0000,-2.8824,-35.0000,15.6201,907.5962,14.5787,913.8882
74.1000,7.0326,-1.0000,7.0326,0.0000,-7.0326,0.0000,-4.4130,-35.0000,14.9319,906.5956,13.6884,913.7123
74.2000,8.0660,-1.0000,8.0660,0.0000,-8.0660,0.0000,-5.5325,-35.0000,14.5750,905.4349,13.0755,913.5920
74.3000,9.2434,-1.0000,9.2434,0.0000,-9.2434,0.0000,-6.1396,-35.0000,14.5822,904.2205,12.7836,913.5352
74.4000,10.4559,-1.0000,10.4559,0.0000,-10.4559,0.0000,-6.1818,-35.0000,14.9527,903.0639,12.8513,913.5483
74.5000,11.5922,-1.0000,11.5922,0.0000,-11.5922,0.0000,-5.6577,-35.0000,15.6526,902.0715,13.2533,913.6268
74.6000,12.5490,-1.0000,12.5490,0.0000,-12.5490,0.0000,-4.6169,-35.0000,16.6176,901.3342,13.9872,913.7711
74.7000,13.2394,-1.0000,13.2394,0.0000,-13.2394,0.0000,-3.1589,-35.0000,17.7591,900.9198,14.9459,913.9610
74.8000,13.6011,-1.0000,13.6011,0.0000,-13.6011,0.0000,-1.4184,-35.0000,18.9723,900.8663,16.0340,914.1788
74.9000,13.6020,-1.0000,13.6020,0.0000,-13.6020,0.0000,0.4480,-35.0000,20.1459,901.1786,17.1982,914.4148
75.0000,13.2418,-1.0000,13.2418,0.0000,-13.2418,0.0000,2.2755,-35.0000,21.1721,901.8281,18.3078,914.6425
75.1000,12.5532,-1.0000,12.5532,0.0000,-12.5532,0.0000,3.8990,-35.0000,21.9566,902.7551,19.2593,914.8400
75.2000,11.5982,-1.0000,11.5982,0.0000,-11.5982,0.0000,5.1692,-35.0000,22.4275,903.8745,19.9661,914.9882
75.3000,10.4628,-1.0000,10.4628,0.0000,-10.4628,0.0000,5.9755,-35.0000,22.5416,905.0836,20.3879,915.0772
75.4000,9.2504,-1.0000,9.2504,0.0000,-9.2504,0.0000,6.2335,-35.0000,22.2883,906.2712,20.4576,915.0919
75.5000,8.0725,-1.0000,8.0725,0.0000,-8.0725,0.0000,5.9200,-35.0000,21.6909,907.3286,20.1688,915.0310
75.6000,7.0372,-1.0000,7.0372,0.0000,-7.0372,0.0000,5.0604,-35.0000,20.8042,908.1584,19.5640,914.9036
75.7000,6.2404,-1.0000,6.2404,0.0000,-6.2404,0.0000,3.7411,-35.0000,19.7109,908.6876,18.6802,914.7192
75.8000,5.7314,-1.0000,5.7314,0.0000,-5.7314,0.0000,2.2465,-35.0000,18.5142,908.9012,17.6106,914.4990
75.9000,5.5243,-1.0000,5.5243,0.0000,-5.5243,0.0000,0.6800,-35.0000,17.3022,908.8038,16.4474,914.2624
76.0000,5.6217,-1.0000,5.6217,0.0000,-5.6217,0.0000,-0.8680,-35.0000,16.1507,908.4130,15.2691,914.0255
76.1000,6.0065,-1.0000,6.0065,0.0000,-6.0065,0.0000,-2.3091,-35.0000,15.1233,907.7620,14.1478,913.8027
76.2000,6.6442,-1.0000,6.6442,0.0000,-6.6442,0.0000,-3.5494,-35.0000,14.2670,906.8978,13.1522,913.6070
76.3000,7.4939,-1.0000,7.4939,0.0000,-7.4939,0.0000,-4.5901,-35.0000,13.6195,905.8679,12.2977,913.4406
76.4000,8.5137,-1.0000,8.5137,0.0000,-8.5137,0.0000,-5.4060,-35.0000,13.2118,904.7217,11.6581,913.3168
76.5000,9.6536,-1.0000,9.6536,0.0000,-9.6536,0.0000,-5.9566,-35.0000,13.0635,903.5143,11.2545,913.2389
76.6000,10.8589,-1.0000,10.8589,0.0000,-10.8589,0.0000,-6.2204,-35.0000,13.1817,902.3035,11.0925,913.2079
76.7000,12.0712,-1.0000,12.0712,0.0000,-12.0712,0.0000,-6.1839,-35.0000,13.5607,901.1475,11.1922,913.2270
76.8000,13.2327,-1.0000,13.2327,0.0000,-13.2327,0.0000,-5.8538,-35.0000,14.1823,900.1018,11.5298,913.2921
76.9000,14.2877,-1.0000,14.2877,0.0000,-14.2877,0.0000,-5.2412,-35.0000,15.0168,899.2165,12.1245,913.4069
77.0000,15.1868,-1.0000,15.1868,0.0000,-15.1868,0.0000,-4.3845,-35.0000,16.0240,898.5341,12.9069,913.5592
77.1000,15.8871,-1.0000,15.8871,0.0000,-15.8871,0.0000,-3.3200,-35.0000,17.1556,898.0875,13.8580,913.7457
77.2000,16.3560,-1.0000,16.3560,0.0000,-16.3560,0.0000,-2.0988,-35.0000,18.3573,897.8979,14.9322,913.9583
77.3000,16.5719,-1.0000,16.5719,0.0000,-16.5719,0.0000,-0.7836,-35.0000,19.5715,897.9747,16.0466,914.1813
77.4000,16.5248,-1.0000,16.5248,0.0000,-16.5248,0.0000,0.5665,-35.0000,20.7398,898.3140,17.2063,914.4164
77.5000,16.2170,-1.0000,16.2170,0.0000,-16.2170,0.0000,1.8925,-35.0000,21.8062,898.8995,18.3269,914.6464
77.6000,15.6627,-1.0000,15.6627,0.0000,-15.6627,0.0000,3.1301,-35.0000,22.7195,899.7032,19.3527,914.8595
77.7000,14.8883,-1.0000,14.8883,0.0000,-14.8883,0.0000,4.2200,-35.0000,23.4358,900.6865,20.2359,915.0452
77.8000,13.9296,-1.0000,13.9296,0.0000,-13.9296,0.0000,5.1165,-35.0000,23.9209,901.8022,20.9335,915.1932
77.9000,12.8314,-1.0000,12.8314,0.0000,-12.8314,0.0000,5.7695,-35.0000,24.1513,902.9968,21.4455,915.3026
78.0000,11.6462,-1.0000,11.6462,0.0000,-11.6462,0.0000,6.1472,-35.0000,24.1161,904.2128,21.6817,915.3535
78.1000,10.4296,-1.0000,10.4296,0.0000,-10.4296,0.0000,6.2365,-35.0000,23.8170,905.3921,21.6919,915.3557
78.2000,9.2402,-1.0000,9.2402,0.0000,-9.2402,0.0000,6.0243,-35.0000,23.2682,906.4778,21.4663,915.3071
78.3000,8.1360,-1.0000,8.1360,0.0000,-8.1360,0.0000,5.5192,-35.0000,22.4962,907.4181,20.9670,915.2004
78.4000,7.1703,-1.0000,7.1703,0.0000,-7.1703,0.0000,4.7429,-35.0000,21.5379,908.1676,20.2618,915.0507
78.5000,6.3908,-1.0000,6.3908,0.0000,-6.3908,0.0000,3.7362,-35.0000,20.4395,908.6905,19.3628,914.8616
78.6000,5.8361,-1.0000,5.8361,0.0000,-5.8361,0.0000,2.5433,-35.0000,19.2535,908.9615,18.3157,914.6440
78.7000,5.5334,-1.0000,5.5334,0.0000,-5.5334,0.0000,1.2270,-35.0000,18.0369,908.9680,17.1728,914.4096
78.8000,5.4974,-1.0000,5.4974,0.0000,-5.4974,0.0000,-0.1483,-35.0000,16.8482,908.7093,15.9915,914.1702
78.9000,5.7303,-1.0000,5.7303,0.0000,-5.7303,0.0000,-1.5205,-35.0000,15.7443,908.1979,14.8409,913.9402
79.0000,6.2193,-1.0000,6.2193,0.0000,-6.2193,0.0000,-2.8082,-35.0000,14.7799,907.4601,13.7594,913.7263
79.1000,6.9269,-1.0000,6.9269,0.0000,-6.9269,0.0000,-3.8527,-35.0000,14.0134,906.5531,12.8239,913.5430
79.2000,7.7774,-1.0000,7.7774,0.0000,-7.7774,0.0000,-4.4768,-35.0000,13.4807,905.5647,12.0932,913.4009
79.3000,8.6921,-1.0000,8.6921,0.0000,-8.6921,0.0000,-4.7315,-35.0000,13.1718,904.5668,11.5684,913.2995
79.4000,9.6245,-1.0000,9.6245,0.0000,-9.6245,0.0000,-4.7815,-35.0000,13.0555,903.5951,11.2529,913.2386
79.5000,10.5457,-1.0000,10.5457,0.0000,-10.5457,0.0000,-4.6936,-35.0000,13.1032,902.6713,11.0964,913.2086
79.6000,11.4349,-1.0000,11.4349,0.0000,-11.4349,0.0000,-4.5082,-35.0000,13.2899,901.8102,11.0898,913.2073
79.7000,12.2776,-1.0000,12.2776,0.0000,-12.2776,0.0000,-4.2570,-35.0000,13.5947,901.0212,11.2137,913.2311
79.8000,13.0674,-1.0000,13.0674,0.0000,-13.0674,0.0000,-3.9819,-35.0000,14.0023,900.3068,11.4345,913.2736
79.9000,13.7971,-1.0000,13.7971,0.0000,-13.7971,0.0000,-3.6612,-35.0000,14.4992,899.6730,11.7762,913.3397
80.0000,14.4571,-1.0000,14.4571,0.0000,-14.4571,0.0000,-3.2926,-35.0000,15.0716,899.1266,12.2152,913.4244
80.1000,15.0402,-1.0000,15.0402,0.0000,-15.0402,0.0000,-2.8889,-35.0000,15.7061,898.6729,12.6989,913.5187
80.2000,15.5389,-1.0000,15.5389,0.0000,-15.5389,0.0000,-2.4502,-35.0000,16.3894,898.3161,13.2527,913.6267
80.3000,15.9481,-1.0000,15.9481,0.0000,-15.9481,0.0000,-1.9833,-35.0000,17.1081,898.0593,13.8864,913.7513
80.4000,16.2633,-1.0000,16.2633,0.0000,-16.2633,0.0000,-1.4977,-35.0000,17.8490,897.9042,14.5358,913.8796
80.5000,16.4813,-1.0000,16.4813,0.0000,-16.4813,0.0000,-0.9977,-35.0000,18.5992,897.8514,15.2129,914.0143
80.6000,16.6004,-1.0000,16.6004,0.0000,-16.6004,0.0000,-0.4876,-35.0000,19.3455,897.8998,15.9376,914.1594
80.7000,16.6205,-1.0000,16.6205,0.0000,-16.6205,0.0000,0.0205,-35.0000,20.0753,898.0471,16.6377,914.3008
80.8000,16.5423,-1.0000,16.5423,0.0000,-16.5423,0.0000,0.5209,-35.0000,20.7764,898.2896,17.3293,914.4415
80.9000,16.3680,-1.0000,16.3680,0.0000,-16.3680,0.0000,1.0075,-35.0000,21.4370,898.6222,18.0014,914.5792
81.0000,16.1014,-1.0000,16.1014,0.0000,-16.1014,0.0000,1.4790,-35.0000,22.0461,899.0385,18.6754,914.7183
81.1000,15.7481,-1.0000,15.7481,0.0000,-15.7481,0.0000,1.9169,-35.0000,22.5936,899.5308,19.2734,914.8429
81.2000,15.3138,-1.0000,15.3138,0.0000,-15.3138,0.0000,2.3208,-35.0000,23.0704,900.0902,19.8191,914.9572
81.3000,14.8064,-1.0000,14.8064,0.0000,-14.8064,0.0000,2.6874,-35.0000,23.4688,900.7068,20.3384,915.0668
81.4000,14.2358,-1.0000,14.2358,0.0000,-14.2358,0.0000,2.9919,-35.0000,23.7841,901.3689,20.5927,915.1205
