Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
68.9000,7.9841,-1.0000,7.9841,0.0000,-16.3865,0.0000,0.0000,-35.0000,-94.4016,720.9967,-96.5659,728.5967
69.0000,7.4628,-1.0000,7.4628,0.0000,-15.3167,0.0000,0.0000,-35.0000,-93.7486,721.7499,-95.7068,728.8164
69.1000,6.7244,-1.0000,6.7244,0.0000,-13.8012,0.0000,0.0000,-35.0000,-93.3292,722.6542,-95.0258,728.9877
69.2000,5.8292,-1.0000,5.8292,0.0000,-11.9638,0.0000,0.0000,-35.0000,-93.1762,723.6393,-94.5762,729.1001
69.3000,4.8469,-1.0000,4.8469,0.0000,-9.9477,0.0000,0.0000,-35.0000,-93.3014,724.6282,-94.4114,729.1406
69.4000,3.8560,-1.0000,3.8560,0.0000,-7.9140,0.0000,0.0000,-35.0000,-93.6952,725.5440,-94.5167,729.1147
69.5000,2.9324,-1.0000,2.9324,0.0000,-6.0184,0.0000,0.0000,-35.0000,-94.3267,726.3152,-94.8957,729.0203
69.6000,2.1479,-1.0000,2.1479,0.0000,-4.4083,0.0000,0.0000,-35.0000,-95.1469,726.8820,-95.4923,728.8709
69.7000,1.5605,-1.0000,1.5605,0.0000,-3.2028,0.0000,0.0000,-35.0000,-96.0917,727.1998,-96.2820,728.6697
69.8000,1.2148,-1.0000,1.2148,0.0000,-2.4933,0.0000,0.0000,-35.0000,-97.0876,727.2441,-97.1938,728.4333
69.9000,1.1363,-1.0000,1.1363,0.0000,-2.3321,0.0000,0.0000,-35.0000,-98.0569,727.0115,-98.1603,728.1779
70.0000,1.3301,-1.0000,1.3301,0.0000,-2.7300,0.0000,0.0000,-35.0000,-98.9241,726.5198,-99.1100,727.9212
70.1000,1.7816,-1.0000,1.7816,0.0000,-3.6565,0.0000,0.0000,-35.0000,-99.6216,725.8076,-99.9740,727.6823
70.2000,2.4572,-1.0000,2.4572,0.0000,-5.0431,0.0000,0.0000,-35.0000,-100.0951,724.9303,-100.6906,727.4799
70.3000,3.3073,-1.0000,3.3073,0.0000,-6.7879,0.0000,0.0000,-35.0000,-100.3076,723.9564,-101.2098,727.3314
70.4000,4.2671,-1.0000,4.2671,0.0000,-8.7578,0.0000,0.0000,-35.0000,-100.2426,722.9617,-101.4683,727.2563
70.5000,5.2639,-1.0000,5.2639,0.0000,-10.8035,0.0000,0.0000,-35.0000,-99.9052,722.0237,-101.4620,727.2581
70.6000,6.2199,-1.0000,6.2199,0.0000,-12.7658,0.0000,0.0000,-35.0000,-99.3216,721.2155,-101.1913,727.3367
70.7000,7.0586,-1.0000,7.0586,0.0000,-14.4870,0.0000,0.0000,-35.0000,-98.5373,720.6002,-100.6329,727.4963
70.8000,7.7126,-1.0000,7.7126,0.0000,-15.8294,0.0000,0.0000,-35.0000,-97.6135,720.2256,-99.8644,727.7126
70.9000,8.1283,-1.0000,8.1283,0.0000,-16.6826,0.0000,0.0000,-35.0000,-96.6221,720.1210,-98.9472,727.9653
71.0000,8.2714,-1.0000,8.2714,0.0000,-16.9762,0.0000,0.0000,-35.0000,-95.6405,720.2945,-97.9536,728.2327
71.1000,8.1306,-1.0000,8.1306,0.0000,-16.6873,0.0000,0.0000,-35.0000,-94.7451,720.7326,-96.9605,728.4941
71.2000,7.7181,-1.0000,7.7181,0.0000,-15.8405,0.0000,0.0000,-35.0000,-94.0056,721.4012,-96.0461,728.7299
71.3000,7.0676,-1.0000,7.0676,0.0000,-14.5056,0.0000,0.0000,-35.0000,-93.4798,722.2481,-95.2822,728.9235
71.4000,6.2320,-1.0000,6.2320,0.0000,-12.7906,0.0000,0.0000,-35.0000,-93.2085,723.2073,-94.7548,729.0555
71.5000,5.2782,-1.0000,5.2782,0.0000,-10.8330,0.0000,0.0000,-35.0000,-93.2131,724.2042,-94.4499,729.1312
71.6000,4.2813,-1.0000,4.2813,0.0000,-8.7870,0.0000,0.0000,-35.0000,-93.4929,725.1610,-94.4378,729.1341
71.7000,3.3195,-1.0000,3.3195,0.0000,-6.8129,0.0000,0.0000,-35.0000,-94.0264,726.0032,-94.7074,729.0674
71.8000,2.4663,-1.0000,2.4663,0.0000,-5.0618,0.0000,0.0000,-35.0000,-94.7719,726.6650,-95.2074,728.9422
71.9000,1.7870,-1.0000,1.7870,0.0000,-3.6677,0.0000,0.0000,-35.0000,-95.6712,727.0950,-95.9241,728.7610
72.0000,1.3325,-1.0000,1.3325,0.0000,-2.7348,0.0000,0.0000,-35.0000,-96.6544,727.2595,-96.7902,728.5384
72.1000,1.1363,-1.0000,1.1363,0.0000,-2.3320,0.0000,0.0000,-35.0000,-97.6448,727.1459,-97.7413,728.2891
72.2000,1.2124,-1.0000,1.2124,0.0000,-2.4884,0.0000,0.0000,-35.0000,-98.5652,726.7630,-98.7072,728.0303
72.3000,1.5552,-1.0000,1.5552,0.0000,-3.1919,0.0000,0.0000,-35.0000,-99.3438,726.1406,-99.6176,727.7809
72.4000,2.1392,-1.0000,2.1392,0.0000,-4.3904,0.0000,0.0000,-35.0000,-99.9201,725.3271,-100.4069,727.5603
72.5000,2.9215,-1.0000,2.9215,0.0000,-5.9961,0.0000,0.0000,-35.0000,-100.2490,724.3860,-101.0014,727.3918
72.6000,3.8417,-1.0000,3.8417,0.0000,-7.8847,0.0000,0.0000,-35.0000,-100.3050,723.3907,-101.3879,727.2797
72.7000,4.8320,-1.0000,4.8320,0.0000,-9.9172,0.0000,0.0000,-35.0000,-100.0837,722.4187,-101.4976,727.2478
72.8000,5.8151,-1.0000,5.8151,0.0000,-11.9350,0.0000,0.0000,-35.0000,-99.6023,721.5458,-101.3402,727.2935
72.9000,6.7141,-1.0000,6.7141,0.0000,-13.7800,0.0000,0.0000,-35.0000,-98.8984,720.8400,-100.8859,727.4245
73.0000,7.4555,-1.0000,7.4555,0.0000,-15.3016,0.0000,0.0000,-35.0000,-98.0267,720.3563,-100.2451,727.6062
73.1000,7.9797,-1.0000,7.9797,0.0000,-16.3775,0.0000,0.0000,-35.0000,-97.0554,720.1323,-99.3836,727.8457
73.2000,8.2440,-1.0000,8.2440,0.0000,-16.9200,0.0000,0.0000,-35.0000,-96.0599,720.1856,-98.4125,728.1101
73.3000,8.2265,-1.0000,8.2265,0.0000,-16.8840,0.0000,0.0000,-35.0000,-95.1180,720.5120,-97.4083,728.3774
73.4000,7.9290,-1.0000,7.9290,0.0000,-16.2735,0.0000,0.0000,-35.0000,-94.3030,721.0861,-96.4128,728.6363
73.5000,7.3760,-1.0000,7.3760,0.0000,-15.1385,0.0000,0.0000,-35.0000,-93.6785,721.8630,-95.6090,728.8414
73.6000,6.6129,-1.0000,6.6129,0.0000,-13.5722,0.0000,0.0000,-35.0000,-93.2930,722.7823,-94.9554,729.0053
73.7000,5.7017,-1.0000,5.7017,0.0000,-11.7022,0.0000,0.0000,-35.0000,-93.1767,723.7724,-94.5389,729.1093
73.8000,4.7138,-1.0000,4.7138,0.0000,-9.6746,0.0000,0.0000,-35.0000,-93.3387,724.7560,-94.4097,729.1411
73.9000,3.7276,-1.0000,3.7276,0.0000,-7.6505,0.0000,0.0000,-35.0000,-93.7662,725.6565,-94.5507,729.1064
74.0000,2.8184,-1.0000,2.8184,0.0000,-5.7845,0.0000,0.0000,-35.0000,-94.4260,726.4037,-94.9623,729.0036
74.1000,2.0571,-1.0000,2.0571,0.0000,-4.2220,0.0000,0.0000,-35.0000,-95.2667,726.9395,-95.5956,728.8448
74.2000,1.4999,-1.0000,1.4999,0.0000,-3.0784,0.0000,0.0000,-35.0000,-96.2227,727.2219,-96.3965,728.6404
74.3000,1.1888,-1.0000,1.1888,0.0000,-2.4399,0.0000,0.0000,-35.0000,-97.2195,727.2291,-97.3199,728.4006
74.4000,1.1465,-1.0000,1.1465,0.0000,-2.3531,0.0000,-0.0559,-35.0000,-98.1795,726.9605,-98.2939,728.1423
74.5000,1.3756,-1.0000,1.3756,0.0000,-2.8233,0.0000,-0.6651,-35.0000,-99.0278,726.4370,-99.2376,727.8862
74.6000,1.8595,-1.0000,1.8595,0.0000,-3.8164,0.0000,-1.2285,-35.0000,-99.6984,725.6994,-100.0775,727.6536
74.7000,2.5612,-1.0000,2.5612,0.0000,-5.2566,0.0000,-1.6964,-35.0000,-100.1389,724.8052,-100.7697,727.4575
74.8000,3.4297,-1.0000,3.4297,0.0000,-7.0391,0.0000,-2.0384,-35.0000,-100.3150,723.8240,-101.2587,727.3172
74.9000,4.3989,-1.0000,4.3989,0.0000,-9.0283,0.0000,-2.2293,-35.0000,-100.2131,722.8323,-101.4829,727.2521
75.0000,5.3948,-1.0000,5.3948,0.0000,-11.0724,0.0000,-2.9962,-35.0000,-99.8410,721.9074,-101.4410,727.2642
75.1000,6.3397,-1.0000,6.3397,0.0000,-13.0116,0.0000,-2.7860,-35.0000,-99.2277,721.1215,-101.1363,727.3527
75.2000,7.1574,-1.0000,7.1574,0.0000,-14.6898,0.0000,-2.9357,-35.0000,-98.4211,720.5357,-100.5474,727.5205
75.3000,7.7825,-1.0000,7.7825,0.0000,-15.9727,0.0000,-2.1517,-35.0000,-97.4840,720.1957,-99.7554,727.7428
75.4000,8.1634,-1.0000,8.1634,0.0000,-16.7546,0.0000,-1.1944,-35.0000,-96.4895,720.1280,-98.8235,727.9988
75.5000,8.2691,-1.0000,8.2691,0.0000,-16.9716,0.0000,-0.1935,-35.0000,-95.5150,720.3378,-97.8253,728.2668
75.6000,8.0911,-1.0000,8.0911,0.0000,-16.6062,0.0000,1.2988,-35.0000,-94.6364,720.8090,-96.8378,728.5260
75.7000,7.6446,-1.0000,7.6446,0.0000,-15.6898,0.0000,2.6828,-35.0000,-93.9223,721.5045,-95.9390,728.7572
75.8000,6.9660,-1.0000,6.9660,0.0000,-14.2971,0.0000,3.8501,-35.0000,-93.4284,722.3704,-95.1994,728.9442
75.9000,6.1109,-1.0000,6.1109,0.0000,-12.5419,0.0000,4.6985,-35.0000,-93.1930,723.3391,-94.7025,729.0687
76.0000,5.1467,-1.0000,5.1467,0.0000,-10.5631,0.0000,5.1823,-35.0000,-93.2346,724.3351,-94.4327,729.1354
76.1000,4.1501,-1.0000,4.1501,0.0000,-8.5177,0.0000,6.7543,-35.0000,-93.5499,725.2808,-94.4566,729.1295
76.2000,3.1971,-0.2109,3.1971,0.0000,-6.5618,0.0000,6.3508,-27.8000,-94.1069,726.1084,-94.7568,729.0551
76.3000,2.3245,1.0000,2.3245,0.0000,-4.7709,0.0000,5.8084,-15.8000,-94.8125,726.8159,-95.2286,728.9369
76.4000,1.5112,1.0000,1.5112,0.0000,-3.1015,0.0000,6.0845,-3.8000,-95.5831,727.4529,-95.8004,728.7925
76.5000,0.7120,1.0000,0.7120,0.0000,-1.4614,0.0000,6.0605,8.2000,-96.3601,728.0824,-96.3828,728.6439
76.6000,-0.1225,1.0000,-0.1225,0.0000,0.2515,0.0000,7.6960,20.2000,-97.0870,728.7682,-96.9180,728.5051
76.7000,-1.0285,1.0000,-1.0285,0.0000,2.1108,0.0000,8.3944,32.2000,-97.6883,729.5648,-97.3241,728.3995
76.8000,-2.0082,1.0000,-2.0082,0.0000,4.1215,0.0000,8.9825,35.0000,-98.0650,730.4877,-97.4956,728.3542
76.9000,-3.0004,1.0000,-3.0004,0.0000,6.1579,0.0000,8.9221,35.0000,-98.1719,731.4788,-97.4034,728.3787
77.0000,-3.9293,1.0000,-3.9293,0.0000,8.0645,0.0000,8.1884,35.0000,-98.0007,732.4609,-97.0677,728.4662
77.1000,-4.7221,1.0000,-4.7221,0.0000,9.6916,0.0000,6.8067,35.0000,-97.5646,733.3574,-96.4830,728.6183
77.2000,-5.3206,1.0000,-5.3206,0.0000,10.9201,0.0000,4.9298,35.0000,-96.8978,734.0983,-95.7320,728.8100
77.3000,-5.6789,1.0000,-5.6789,0.0000,11.6555,0.0000,2.6790,35.0000,-96.0521,734.6261,-94.8532,729.0309
77.4000,-5.7702,1.0000,-5.7702,0.0000,11.8427,0.0000,0.2248,35.0000,-95.0934,734.8995,-93.9132,729.2631
77.5000,-5.5874,1.0000,-5.5874,0.0000,11.4677,0.0000,-2.2485,35.0000,-94.0966,734.8973,-92.9830,729.4889
77.6000,-5.1443,1.0000,-5.1443,0.0000,10.5582,0.0000,-4.5541,35.0000,-93.1392,734.6196,-92.1341,729.6915
77.7000,-4.4739,1.0000,-4.4739,0.0000,9.1823,0.0000,-6.5148,35.0000,-92.2959,734.0881,-91.4327,729.8567
77.8000,-3.6282,-0.5075,-3.6282,0.0000,7.4466,0.0000,-7.9541,27.8000,-91.6249,733.3499,-90.9303,729.9742
77.9000,-2.6898,-1.0000,-2.6898,0.0000,5.5206,0.0000,-8.6184,15.8000,-91.1059,732.4961,-90.5966,730.0511
78.0000,-1.7177,-1.0000,-1.7177,0.0000,3.5255,0.0000,-8.8422,3.8000,-90.6708,731.5958,-90.3689,730.1035
78.1000,-0.7395,-1.0000,-0.7395,0.0000,1.5178,0.0000,-8.8584,-8.2000,-90.2446,730.6913,-90.1667,730.1501
78.2000,0.2241,-1.0000,0.2241,0.0000,-0.4600,0.0000,-8.6678,-20.2000,-89.7517,729.8219,-89.9088,730.2092
78.3000,1.1364,-1.0000,1.1364,0.0000,-2.3322,0.0000,-8.0809,-32.2000,-89.1213,729.0480,-89.5129,730.2990
78.4000,1.9212,-1.0000,1.9212,0.0000,-3.9430,0.0000,-6.7207,-35.0000,-88.3147,728.4622,-88.9082,730.4357
78.5000,2.5036,-1.0000,2.5036,0.0000,-5.1384,0.0000,-4.7751,-35.0000,-87.3776,728.1223,-88.1115,730.6138
78.6000,2.8370,-1.0000,2.8370,0.0000,-5.8227,0.0000,-2.4419,-35.0000,-86.3831,728.0545,-87.1864,730.8178
78.7000,2.8949,-1.0000,2.8949,0.0000,-5.9416,0.0000,0.0898,-35.0000,-85.4085,728.2643,-86.2066,731.0309
78.8000,2.6726,-1.0000,2.6726,0.0000,-5.4853,0.0000,2.6136,-35.0000,-84.5300,728.7355,-85.2498,731.2361
78.9000,2.1915,0.3540,2.1915,0.0000,-4.4979,0.0000,4.8519,-27.8000,-83.8089,729.4247,-84.3900,731.4185
79.0000,1.5348,1.0000,1.5348,0.0000,-3.1500,0.0000,6.2023,-15.8000,-83.2312,730.2401,-83.6533,731.5731
79.1000,0.7946,1.0000,0.7946,0.0000,-1.6308,0.0000,6.8032,-3.8000,-82.7341,731.1077,-82.9919,731.7105
79.2000,0.0358,1.0000,0.0358,0.0000,-0.0735,0.0000,6.8516,8.2000,-82.2455,731.9802,-82.3532,731.8423
79.3000,-0.6846,1.0000,-0.6846,0.0000,1.4051,0.0000,6.3657,20.2000,-81.6928,732.8129,-81.6757,731.9813
79.4000,-1.2956,1.0000,-1.2956,0.0000,2.6591,0.0000,5.1811,32.2000,-81.0097,733.5406,-80.9018,732.1382
79.5000,-1.6978,1.0000,-1.6978,0.0000,3.4846,0.0000,3.0826,35.0000,-80.1640,734.0684,-80.0103,732.3175
79.6000,-1.8343,1.0000,-1.8343,0.0000,3.7647,0.0000,0.6336,35.0000,-79.2054,734.3418,-79.0451,732.5096
79.7000,-1.6944,1.0000,-1.6944,0.0000,3.4776,0.0000,-1.8688,35.0000,-78.2085,734.3395,-78.0800,732.6998
79.8000,-1.2977,-1.0000,-1.2977,0.0000,2.6633,0.0000,-4.0640,25.2532,-77.2447,734.0803,-77.1845,732.8746
79.9000,-0.7353,-1.0000,-0.7353,0.0000,1.5092,0.0000,-5.3339,13.2532,-76.3375,733.6612,-76.3756,733.0311
80.0000,-0.0979,-1.0000,-0.0979,0.0000,0.2010,0.0000,-5.8509,1.2532,-75.4648,733.1730,-75.6199,733.1763
80.1000,0.5453,-1.0000,0.5453,0.0000,-1.1193,0.0000,-5.7617,-10.7468,-74.5882,732.6920,-74.8675,733.3198
80.2000,1.1269,-1.0000,1.1269,0.0000,-2.3128,0.0000,-5.0399,-22.7468,-73.6710,732.2957,-74.0676,733.4714
80.3000,1.5617,-1.0000,1.5617,0.0000,-3.2052,0.0000,-3.4867,-34.7468,-72.6970,732.0795,-73.1826,733.6379
80.4000,1.7492,-1.0000,1.7492,0.0000,-3.5900,0.0000,-1.0922,-35.0000,-71.7015,732.1305,-72.2178,733.8179
80.5000,1.6573,-1.0000,1.6573,0.0000,-3.4015,0.0000,1.4441,-35.0000,-70.7588,732.4548,-71.2396,733.9990
80.6000,1.3022,1.0000,1.3022,0.0000,-2.6726,0.0000,3.7043,-25.4000,-69.9310,733.0122,-70.3211,734.1678
80.7000,0.7742,1.0000,0.7742,0.0000,-1.5889,0.0000,5.0354,-13.4000,-69.2093,733.7035,-69.4856,734.3204
80.8000,0.1661,1.0000,0.1661,0.0000,-0.3408,0.0000,5.5909,-1.4000,-68.5435,734.4495,-68.7047,734.4623
80.9000,-0.4508,1.0000,-0.4508,0.0000,0.9253,0.0000,5.5248,10.6000,-67.8725,735.1909,-67.9300,734.6021
81.0000,-1.0071,1.0000,-1.0071,0.0000,2.0669,0.0000,4.8132,22.6000,-67.1360,735.8662,-67.1133,734.7487
81.1000,-1.4170,1.0000,-1.4170,0.0000,2.9083,0.0000,3.2639,34.6000,-66.2875,736.3911,-66.2187,734.9085
81.2000,-1.5810,1.0000,-1.5810,0.0000,3.2448,0.0000,0.8833,35.0000,-65.3309,736.6713,-65.2519,735.0802
81.3000,-1.4676,1.0000,-1.4676,0.0000,3.0121,0.0000,-1.6320,35.0000,-64.3340,736.6761,-64.2781,735.2522
81.4000,-1.1026,-1.0000,-1.1026,0.0000,2.2629,0.0000,-3.7410,23.0000,-63.3650,736.4359,-63.3644,735.4127
81.5000,-0.5847,-1.0000,-0.5847,0.0000,1.2000,0.0000,-4.9071,11.0000,-62.4422,736.0518,-62.5232,735.5597
81.6000,-0.0017,-1.0000,-0.0017,0.0000,0.0036,0.0000,-5.3334,-1.0000,-61.5441,735.6120,-61.7231,735.6990
81.7000,0.5750,-1.0000,0.5750,0.0000,-1.1801,0.0000,-5.1255,-13.0000,-60.6359,735.1938,-60.9180,735.8386
81.8000,1.0724,-1.0000,1.0724,0.0000,-2.2010,0.0000,-4.2304,-25.0000,-59.6878,734.8792,-60.0634,735.9862
81.9000,1.3977,-1.0000,1.3977,0.0000,-2.8686,0.0000,-2.4291,-35.0000,-58.6967,734.7677,-59.1330,736.1462
82.0000,1.4600,-1.0000,1.4600,0.0000,-2.9964,0.0000,0.0481,-35.0000,-57.7131,734.9297,-58.1515,736.3145
82.1000,1.2450,-0.0271,1.2450,0.0000,-2.5553,0.0000,2.5282,-30.2000,-56.8106,735.3541,-57.1911,736.4784
82.2000,0.8118,1.0000,0.8118,0.0000,-1.6661,0.0000,4.2661,-18.2000,-56.0161,735.9597,-56.3035,736.6294
82.3000,0.2626,1.0000,0.2626,0.0000,-0.5389,0.0000,5.1248,-6.2000,-55.2951,736.6522,-55.4798,736.7691
82.4000,-0.3232,1.0000,-0.3232,0.0000,0.6633,0.0000,5.3018,5.8000,-54.5927,737.3640,-54.6808,736.9043
82.5000,-0.8755,1.0000,-0.8755,0.0000,1.7969,0.0000,4.8432,17.8000,-53.8506,738.0335,-53.8591,737.0430
82.6000,-1.3156,1.0000,-1.3156,0.0000,2.7000,0.0000,3.6264,29.8000,-53.0185,738.5854,-52.9754,737.1918
82.7000,-1.5420,1.0000,-1.5420,0.0000,3.1648,0.0000,1.4621,35.0000,-52.0790,738.9186,-52.0184,737.3525
82.8000,-1.4930,1.0000,-1.4930,0.0000,3.0642,0.0000,-1.0529,35.0000,-51.0839,738.9792,-51.0369,737.5170
82.9000,-1.1796,-0.9076,-1.1796,0.0000,2.4210,0.0000,-3.3287,25.4000,-50.1059,738.7804,-50.1032,737.6732
83.0000,-0.6911,-1.0000,-0.6911,0.0000,1.4184,0.0000,-4.6815,13.4000,-49.1748,738.4174,-49.2438,737.8168
83.1000,-0.1211,-1.0000,-0.1211,0.0000,0.2485,0.0000,-5.2490,1.4000,-48.2744,737.9824,-48.4336,737.9519
83.2000,0.4570,-1.0000,0.4570,0.0000,-0.9379,0.0000,-5.1707,-10.6000,-47.3710,737.5537,-47.6287,738.0860
83.3000,0.9714,-1.0000,0.9714,0.0000,-1.9936,0.0000,-4.4246,-22.6000,-46.4324,737.2111,-46.7834,738.2267
83.4000,1.3348,-1.0000,1.3348,0.0000,-2.7395,0.0000,-2.8311,-34.6000,-45.4478,737.0504,-45.8663,738.3793
83.5000,1.4477,-1.0000,1.4477,0.0000,-2.9712,0.0000,-0.4147,-35.0000,-44.4566,737.1571,-44.8892,738.5417
83.6000,1.2823,-0.5330,1.2823,0.0000,-2.6318,0.0000,2.0988,-32.6000,-43.5331,737.5328,-43.9193,738.7028
83.7000,0.8803,1.0000,0.8803,0.0000,-1.8068,0.0000,4.0276,-20.6000,-42.7187,738.1108,-43.0178,738.8526
83.8000,0.3444,1.0000,0.3444,0.0000,-0.7068,0.0000,5.0370,-8.6000,-41.9870,738.7919,-42.1855,738.9909
83.9000,-0.2421,1.0000,-0.2421,0.0000,0.4969,0.0000,5.3371,3.4000,-41.2856,739.5047,-41.3866,739.1237
84.0000,-0.8089,1.0000,-0.8089,0.0000,1.6603,0.0000,5.0074,15.4000,-40.5559,740.1880,-40.5741,739.2588
84.1000,-1.2806,1.0000,-1.2806,0.0000,2.6283,0.0000,3.9576,27.4000,-39.7448,740.7708,-39.7051,739.4034
84.2000,-1.5593,1.0000,-1.5593,0.0000,3.2002,0.0000,1.9645,35.0000,-38.8248,741.1550,-38.7603,739.5607
84.3000,-1.5669,1.0000,-1.5669,0.0000,3.2158,0.0000,-0.5433,35.0000,-37.8347,741.2712,-37.7767,739.7248
84.4000,-1.3019,-0.2709,-1.3019,0.0000,2.6720,0.0000,-2.9429,27.8000,-36.8489,741.1184,-36.8280,739.8832
84.5000,-0.8398,-1.0000,-0.8398,0.0000,1.7236,0.0000,-4.4843,15.8000,-35.9087,740.7802,-35.9542,740.0294
84.6000,-0.2793,-1.0000,-0.2793,0.0000,0.5732,0.0000,-5.1946,3.8000,-35.0046,740.3531,-35.1372,740.1663
84.7000,0.3037,-1.0000,0.3037,0.0000,-0.6233,0.0000,-2.4417,-8.2000,-34.1047,739.9170,-34.3364,740.3008
84.8000,0.8386,-1.0000,0.8386,0.0000,-1.7212,0.0000,-2.1637,-20.2000,-33.1750,739.5502,-33.5038,740.4409
84.9000,1.2427,-1.0000,1.2427,0.0000,-2.5505,0.0000,-1.5140,-32.2000,-32.1984,739.3443,-32.6040,740.5928
85.0000,1.4135,-1.0000,1.4135,0.0000,-2.9011,0.0000,-0.4401,-35.0000,-31.2029,739.3953,-31.6362,740.7565
85.1000,1.3069,-1.0000,1.3069,0.0000,-2.6823,0.0000,0.7313,-35.0000,-30.2602,739.7196,-30.6598,740.9223
85.2000,0.9319,-0.4048,0.9319,0.0000,-1.9126,0.0000,1.5078,-30.2000,-29.4414,740.2889,-29.7499,741.0773
85.3000,0.3549,1.0000,0.3549,0.0000,-0.7285,0.0000,2.1144,-18.2000,-28.7594,741.0189,-28.9468,741.2147
85.4000,-0.3249,1.0000,-0.3249,0.0000,0.6668,0.0000,2.4027,-6.2000,-28.1644,741.8224,-28.2244,741.3386
85.5000,-1.0360,1.0000,-1.0360,0.0000,2.1264,0.0000,2.4597,5.8000,-27.5909,742.6417,-27.5309,741.4579
85.6000,-1.7172,1.0000,-1.7172,0.0000,3.5243,0.0000,2.3037,17.8000,-26.9712,743.4259,-26.8098,741.5825
85.7000,-2.2971,1.0000,-2.2971,0.0000,4.7145,0.0000,1.8821,29.8000,-26.2432,744.1092,-26.0072,741.7217
85.8000,-2.6770,1.0000,-2.6770,0.0000,5.4943,0.0000,1.1007,35.0000,-25.3726,744.5948,-25.0971,741.8802
85.9000,-2.7881,1.0000,-2.7881,0.0000,5.7222,0.0000,0.1517,35.0000,-24.4017,744.8210,-24.1188,742.0516
86.0000,-2.6197,1.0000,-2.6197,0.0000,5.3767,0.0000,-0.8129,35.0000,-23.4062,744.7700,-23.1485,742.2226
86.1000,-2.1855,1.0000,-2.1855,0.0000,4.4855,0.0000,-1.7121,35.0000,-22.4635,744.4458,-22.2623,742.3797
86.2000,-1.5193,0.6402,-1.5193,0.0000,3.1183,0.0000,-2.4781,32.6000,-21.6465,743.8743,-21.5299,742.5103
86.3000,-0.6901,-1.0000,-0.6901,0.0000,1.4164,0.0000,-2.9608,20.6000,-20.9808,743.1299,-20.9815,742.6085
86.4000,0.2151,-1.0000,0.2151,0.0000,-0.4414,0.0000,-3.1691,8.6000,-20.4188,742.3031,-20.5641,742.6836
86.5000,1.1447,-1.0000,1.1447,0.0000,-2.3495,0.0000,-3.2239,-3.4000,-19.8933,741.4523,-20.2029,742.7486
86.6000,2.0657,-1.0000,2.0657,0.0000,-4.2396,0.0000,-3.1658,-15.4000,-19.3336,740.6240,-19.8199,742.8180
86.7000,2.9370,-1.0000,2.9370,0.0000,-6.0280,0.0000,-2.9497,-27.4000,-18.6723,739.8755,-19.3392,742.9051
86.8000,3.6881,-1.0000,3.6881,0.0000,-7.5695,0.0000,-2.4515,-35.0000,-17.8606,739.2965,-18.6975,743.0222
86.9000,4.2331,-1.0000,4.2331,0.0000,-8.6880,0.0000,-1.6906,-35.0000,-16.9212,738.9631,-17.8821,743.1718
87.0000,4.5274,-1.0000,4.5274,0.0000,-9.2921,0.0000,-0.7965,-35.0000,-15.9261,738.9025,-16.9521,743.3437
87.1000,4.5485,-1.0000,4.5485,0.0000,-9.3353,0.0000,0.1587,-35.0000,-14.9531,739.1194,-15.9796,743.5251
87.2000,4.2949,-1.0000,4.2949,0.0000,-8.8149,0.0000,1.1010,-35.0000,-14.0780,739.5967,-15.0397,743.7021
87.3000,3.7862,-1.0000,3.7862,0.0000,-7.7708,0.0000,1.9582,-35.0000,-13.3689,740.2974,-14.2046,743.8608
87.4000,3.0613,-1.0000,3.0613,0.0000,-6.2831,0.0000,2.6660,-35.0000,-12.8811,741.1667,-13.5386,743.9883
87.5000,2.1760,-1.0000,2.1760,0.0000,-4.4661,0.0000,3.1693,-35.0000,-12.6526,742.1371,-13.0885,744.0752
87.6000,1.2013,0.9459,1.2013,0.0000,-2.4656,0.0000,3.4115,-23.0000,-12.6690,743.1354,-12.8781,744.1158
87.7000,0.2030,1.0000,0.2030,0.0000,-0.4165,0.0000,3.4611,-11.0000,-12.8362,744.1208,-12.8337,744.1243
87.8000,-0.7965,1.0000,-0.7965,0.0000,1.6346,0.0000,3.4605,1.0000,-13.0632,745.0947,-12.8662,744.1180
87.9000,-1.7960,1.0000,-1.7960,0.0000,3.6862,0.0000,3.4633,13.0000,-13.2668,746.0736,-12.8918,744.1131
88.0000,-2.7930,1.0000,-2.7930,0.0000,5.7324,0.0000,3.4435,25.0000,-13.3606,747.0682,-12.8262,744.1258
88.1000,-3.7579,1.0000,-3.7579,0.0000,7.7128,0.0000,3.2852,35.0000,-13.2469,748.0590,-12.5716,744.1754
88.2000,-4.6199,1.0000,-4.6199,0.0000,9.4819,0.0000,2.8641,35.0000,-12.8682,748.9811,-12.0802,744.2712
88.3000,-5.3088,1.0000,-5.3088,0.0000,10.8958,0.0000,2.2125,35.0000,-12.2494,749.7627,-11.3629,744.4123
